X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID
-77.0203080649318,38.9179566753057,455726,PM3537741,3075    0807,3537741,Howard University Hospital,3619488,Howard University Hospital Complex,2014,Data Under Review by DOEE,2041 - 2121 GEORGIA AV NW,HOWARD UNIVERSITY,1,2041 Georgia Avenue NW,WASHINGTON,DC,20001,1975,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),1427564,647500.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9179488843,-77.020305774,279523,398239.041895022,138897.970607371,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0192628648188,38.9188678575344,455727,PM3537741,3075    0807,3537741,Howard University Hospital,3619488,Howard University Hospital Complex,2015,Data Under Review by DOEE,2041 - 2121 GEORGIA AV NW,HOWARD UNIVERSITY,1,2041 Georgia Avenue NW,Washington,DC,20060,1957,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),134494,647500.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9188600662,-77.019260574,279523,398329.70510958,138999.099799383,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0192628648188,38.9188678575344,455728,PM3537741,3075    0807,3537741,Howard University Hospital,3619488,Howard University Hospital Complex,2016,Data Under Review by DOEE,2041 - 2121 GEORGIA AV NW,HOWARD UNIVERSITY  (LAND ONLY),1,2041 Georgia Avenue NW,WASHINGTON,DC,20060,1975,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),1427564,647500.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9188600662,-77.019260574,279523,398329.70510958,138999.099799383,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0192628648188,38.9188678575344,455729,PM3537741,3075    0807,3537741,Howard University Hospital,3619488,Howard University Hospital Complex,2017,In Compliance,2041 - 2121 GEORGIA AV NW,HOWARD UNIVERSITY  (LAND ONLY),1,2041 Georgia Avenue NW,WASHINGTON,DC,20060,1975,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),1427564,647500.0,,0.0,0.0,0.0,0.0,0.0,0,,565.5,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9188600662,-77.019260574,279523,398329.70510958,138999.099799383,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0180562690165,38.9689022934811,455742,PM3540181,3272    0805,3540181,Takoma Community Center,,,2015,Data Under Review by DOEE,3RD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,300 Van Buren St NW,WASHINGTON,DC,20012,2004,Other - Recreation,Other - Recreation,0,81397.0,,181.4,183.0,400.8,397.4,1257.7,15.5,,0.0,65737.99518,0.0,Whole Building,,0.0,0.0,0.0,0.0,2400499.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9688944918,-77.0180539753,296168,398435.440927268,144553.34606915,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0180562690165,38.9689022934811,455743,PM3540181,3272    0805,3540181,Takoma Community Center,,,2016,Data Under Review by DOEE,3RD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,300 Van Buren St NW,WASHINGTON,DC,20012,2004,Other - Recreation,Other - Recreation,0,81397.0,,155.8,157.0,367.4,364.6,1132.3,13.9,,0.0,47393.001168,0.0,Whole Building,,0.0,0.0,0.0,0.0,2326622.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9688944918,-77.0180539753,296168,398435.440927268,144553.34606915,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0180562690165,38.9689022934811,455744,PM3540181,3272    0805,3540181,Takoma Community Center,,,2017,Data Under Review by DOEE,3RD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,4,300 Van Buren St NW,WASHINGTON,DC,20012,2004,Other - Recreation,Other - Recreation,0,81397.0,,142.2,145.9,361.6,361.0,1092.8,13.4,,0.0,33050.48079,0.0,Whole Building,,0.0,0.0,0.0,0.0,2423464.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9688944918,-77.0180539753,296168,398435.440927268,144553.34606915,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455784,PM3532804,5341E   0803,3532804,! Benning Park Community Center,,,2011,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Avenue SE,WASHINGTON,DC,20019,1960,Social/Meeting Hall,Social/Meeting Hall,0,24508.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455785,PM3532804,5341E   0803,3532804,! Benning Park Community Center,,,2012,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Avenue SE,WASHINGTON,DC,20019,1960,Social/Meeting Hall,Social/Meeting Hall,0,24508.0,,109.6,109.6,306.9,306.9,272.1,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,787237.57327080891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455786,PM3532804,5341E   0803,3532804,! Benning Park Community Center,,,2013,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Avenue SE,WASHINGTON,DC,20019,1960,Social/Meeting Hall,Social/Meeting Hall,0,24508.0,,118.0,118.0,330.3,330.3,292.9,12,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,847312.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455787,PM3532804,5341E   0803,3532804,! Benning Park Community Center,,,2014,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Avenue SE,WASHINGTON,DC,20019,1960,Social/Meeting Hall,Social/Meeting Hall,0,24508.0,,114.0,112.4,319.2,314.8,283.1,11.5,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,818870.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455788,PM3532804,5341E   0803,3532804,Benning Park Recreation Center,,,2015,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Ave SE,WASHINGTON,DC,20019,1969,Other - Recreation,Other - Recreation,0,23803.0,,105.7,107.5,331.9,337.4,279.1,11.7,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,737367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455789,PM3532804,5341E   0803,3532804,Benning Park Recreation Center,,,2016,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Ave SE,WASHINGTON,DC,20019,1969,Other - Recreation,Other - Recreation,0,23803.0,,101.6,98.9,319.0,310.7,268.2,11.3,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,708710.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455790,PM3532804,5341E   0803,3532804,Benning Park Recreation Center,,,2017,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Ave SE,WASHINGTON,DC,20019,1969,Other - Recreation,Other - Recreation,0,23803.0,,104.0,108.3,326.6,339.9,274.6,11.5,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,725537.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9269426776761,38.8798145784545,455791,PM3532804,5341E   0803,3532804,Benning Park Recreation Center,,,2018,Data Under Review by DOEE,5100  SOUTHERN AVE SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,5100 Southern Ave SE,WASHINGTON,DC,20019,1969,Other - Recreation,Other - Recreation,0,23803.0,,96.1,96.1,269.2,269.2,231.9,9.7,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,670729.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258408.2,227553.3,203638.0,134498.8,191053.1,172097.2,195922.5,191589.7,146442.0,116329.2,226989.3,232718.1,38.879806792,-76.9269404187,296175,406339.263750594,134666.234241377,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455792,PM3532808,2667    0074,3532808,! Columbia Heights Community Center,,,2011,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Social/Meeting Hall,0,54292.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,284045,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455793,PM3532808,2667    0074,3532808,! Columbia Heights Community Center,,,2012,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Social/Meeting Hall,0,54292.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,754009.4079718641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,284045,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455794,PM3532808,2667    0074,3532808,! Columbia Heights Community Center,,,2013,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Fitness Center/Health Club/Gym,0,54292.0,,69.6,70.2,142.6,143.3,304.7,5.6,,0.0,16192.0014054,0.0,Whole Building,,0.0,0.0,0.0,0.0,632532.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,284045,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455795,PM3532808,2667    0074,3532808,! Columbia Heights Community Center,,,2014,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1480 Girard Street NW,WASHINGTON,DC,20009,2007,Social/Meeting Hall,Fitness Center/Health Club/Gym,0,54292.0,,72.9,72.3,145.2,144.1,312.9,5.8,,0.0,18292.0002299,0.0,Whole Building,,0.0,0.0,0.0,0.0,624050.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,284045,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455796,PM3532808,2667    0074,3532808,Columbia Heights Community Center,,,2015,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1300 Clifton St NW,WASHINGTON,DC,20009,2006,Other - Recreation,Other - Recreation,0,54061.0,,75.7,75.6,172.3,169.8,356.2,6.6,,0.0,16945.9982325,0.0,Whole Building,,0.0,0.0,0.0,0.0,703369.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,800059,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455797,PM3532808,2667    0074,3532808,Columbia Heights Community Center,,,2016,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1300 Clifton St NW,WASHINGTON,DC,20009,2006,Other - Recreation,Other - Recreation,0,54061.0,,61.7,62.5,152.6,151.5,308.5,5.7,,0.0,10648.9995786,0.0,Whole Building,,0.0,0.0,0.0,0.0,665553.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,800059,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0350998315373,38.9252542763295,455798,PM3532808,2667    0074,3532808,Columbia Heights Community Center,,,2017,Data Under Review by DOEE,1480 GIRARD ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1480 Girard Street,WASHINGTON,DC,20009,2006,Other - Recreation,Other - Recreation,0,54061.0,,57.7,60.4,139.6,140.3,283.8,5.2,,0.0,10747.1804306,0.0,Whole Building,,0.0,0.0,0.0,0.0,599003.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9252464839,-77.0350975351,284045,396956.581738303,139708.455052378,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9320070813264,38.9082402285104,455804,PM3532814,5162    0026,3532814,Deanwood Recreation Center,,,2015,Data Under Review by DOEE,1300 49TH ST NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,1350 49th St NE,WASHINGTON,DC,20019,,Other - Recreation,Other - Recreation,0,63000.0,,124.4,126.3,276.0,275.8,669.7,10.6,,0.0,34513.000941,0.0,Whole Building,,0.0,0.0,0.0,0.0,1284962.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9082324359,-76.9320048186,307551,405897.483589309,137821.364872348,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9320070813264,38.9082402285104,455805,PM3532814,5162    0026,3532814,Deanwood Recreation Center,,,2016,Data Under Review by DOEE,1300 49TH ST NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,1350 49th St NE,WASHINGTON,DC,20019,,Other - Recreation,Other - Recreation,0,63000.0,,139.7,0.0,310.1,0.0,753.0,12,,0.0,38654.999387,0.0,Whole Building,,0.0,0.0,0.0,0.0,1443394.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9082324359,-76.9320048186,307551,405897.483589309,137821.364872348,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9320070813264,38.9082402285104,455806,PM3532814,5162    0026,3532814,Deanwood Recreation Center,,,2017,Data Under Review by DOEE,1300 49TH ST NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,7,1350 49th St NE,WASHINGTON,DC,20019,,Other - Recreation,Other - Recreation,0,63000.0,,115.8,120.1,269.0,237.6,644.3,10.2,,0.0,28507.23887,0.0,Whole Building,,0.0,0.0,0.0,310311.2,991929.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9082324359,-76.9320048186,307551,405897.483589309,137821.364872348,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9926045847563,38.9380795801567,455823,PM3537434,3888    0803,3537434,Turkey Thicket Recreation Center,,,2015,Data Under Review by DOEE,1100 MICHIGAN AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1100 Michigan Ave NE,WASHINGTON,DC,20017,2004,Other - Recreation,Other - Recreation,0,36744.0,,112.9,109.8,354.7,344.7,460.4,12.5,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,1216359.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9380717842,-76.9926023018,74603,400641.362450936,141131.615424871,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9926045847563,38.9380795801567,455824,PM3537434,3888    0803,3537434,Turkey Thicket Recreation Center,,,2016,Data Under Review by DOEE,1100 MICHIGAN AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1100 Michigan Ave NE,WASHINGTON,DC,20017,2004,Other - Recreation,Other - Recreation,0,36744.0,,123.4,120.7,353.5,344.9,468.4,12.7,,0.0,5967.9995,0.0,Whole Building,,0.0,0.0,0.0,0.0,1153756.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9380717842,-76.9926023018,74603,400641.362450936,141131.615424871,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-76.9926045847563,38.9380795801567,455825,PM3537434,3888    0803,3537434,Turkey Thicket Recreation Center,,,2017,Data Under Review by DOEE,1100 MICHIGAN AV NE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,5,1100 Michigan Ave NE,WASHINGTON,DC,20017,2004,Other - Recreation,Other - Recreation,0,36744.0,,177.1,174.4,386.0,377.4,548.9,14.9,,0.0,29897.90045,0.0,Whole Building,,0.0,0.0,0.0,0.0,1030668.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9380717842,-76.9926023018,74603,400641.362450936,141131.615424871,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.018368830893,38.9185711509154,456104,PM3619488,3072    0052,3619488,Howard University Hospital Complex,3619488,Howard University Hospital Complex,2010,Data Under Review by DOEE,401 V STREET NW,HOWARD UNIVERSITY,1,2018 Georgia Ave Street NW,WASHINGTON,DC,20001,1983,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),184550,0.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91856336,-77.01836654,232291,398407.229943502,138966.146937798,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.018368830893,38.9185711509154,456105,PM3619488,3072    0052; 3075    0807; 3080    0073,3619488,Howard University Hospital Complex,3619488,Howard University Hospital Complex,2012,In Compliance,401 V STREET NW,HOWARD UNIVERSITY,1,2018 Georgia Ave Street NW,WASHINGTON,DC,20001,1994,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),184550,0.0,,0.0,0.0,0.0,0.0,15286.4,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,33467698.24150059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91856336,-77.01836654,232291,398407.229943502,138966.146937798,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0183831644663,38.9185946595016,456106,PM3619488,3072    0052,3619488,Howard University Hospital Complex,3619488,Howard University Hospital Complex,2013,Data Under Review by DOEE,0401 V ST NW,HOWARD UNIVERSITY,1,2018 Georgia Ave Street NW,WASHINGTON,DC,20001,1983,Hospital (General Medical & Surgical),,184550,0.0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9185868683,-77.0183808741,232291,398405.987400014,138968.756802367,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
